F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.0062305898749055,0.0,0.0,0.0,0.7999999999999999,0.0,0.0,0.0,1.118033988749895,-30560.704279977734,626.3500906098039,116.37024860312765,497.977379425264,-176042.4010488883,-314.19590028848415,129.30027574241205,-439.10211715380495,17795.582235074937
1.118033988749895,0.0,0.0,0.0,0.7999999999999999,0.0,0.0,0.0,1.2298373876248845,84713.67599985102,-4.451219539342044,-15.958305699992815,-3.1850418840364516,-103318.71653161618,-5.553486022953616,-17.554170996926953,-8.537375797852999,104130.23467325252
1.118033988749895,0.0,0.0,0.0,0.7999999999999999,0.0,0.0,0.0,1.0062305898749055,27579.45321440122,448.5330076039577,66.71030415744343,320.94409878191857,-170496.886182586,-372.26784663708946,60.03926933909205,-468.2341238441604,-22469.932822518887
1.2298373876248845,0.0,0.0,0.0,0.7999999999999999,0.0,0.0,0.0,1.118033988749895,128007.72902589156,-142.40707507590383,-50.25723862881762,-92.6347332486128,-98722.22775305453,-23.744346935590272,-45.68840463328614,-33.183743204138956,75016.61511887958
0.7999999999999999,0.0,0.0,0.0,1.2298373876248845,0.0,0.0,0.0,1.118033988749895,-104540.97249347635,-124.72873624670088,24.479541102951814,-191.74448167834325,121750.97725042986,225.47966114486562,34.21137341519976,204.981193424072,71501.16235655174
1.2701705922171767,0.0,0.0,0.0,1.1547005383792515,0.0,0.0,0.0,0.75,157607.7265232812,-684.1209317682212,-445.91278429129807,-621.9281190782207,117187.11082444843,423.070867315794,-263.29895373483254,274.7925890481525,-113461.30188287886
1.2701705922171767,0.0,0.0,0.0,1.2701705922171767,0.0,0.0,0.0,0.75,193113.28315988148,-887.7274207660123,-659.8502394951132,-887.7273529027159,188937.55269926196,663.5375821250922,-389.6229906788117,391.80027896708646,-75844.90771016077
1.118033988749895,0.0,0.0,0.0,0.7999999999999999,0.0,0.0,0.0,1.118033988749895,55437.691722007825,213.84738811412404,23.973284973386296,153.01673483974648,-136834.89285208366,-148.47674424841685,23.973284814021433,-207.50255840677454,45829.811346788556
1.2298373876248845,0.0,0.0,0.0,0.7999999999999999,0.0,0.0,0.0,1.0062305898749055,99087.7021022399,75.33480863565306,-12.767067307718852,49.004728345022265,-135504.36567598503,-201.16574920225906,-10.445782310918558,-253.02391378788505,5082.612374544331
1.2298373876248845,0.0,0.0,0.0,0.7999999999999999,0.0,0.0,0.0,1.2298373876248845,159150.62868441813,-347.62500991451327,-88.7054295636359,-226.1284188014537,-61537.20382819772,87.75535454825926,-88.70597149778492,134.90368313710218,135332.96339652597
0.7999999999999999,0.0,0.0,0.0,1.2298373876248845,0.0,0.0,0.0,1.2298373876248845,-65874.592946923,-265.54763468171893,-101.88355940586014,-408.22539178488023,152564.0517757341,305.8963002170177,-156.625199762903,305.89625998963675,132581.96605823026
1.0062305898749055,0.0,0.0,0.0,1.0062305898749055,0.0,0.0,0.0,0.7999999999999999,-50061.607260199184,322.44086773639737,103.45602112350542,322.4408681188567,-47493.43479151593,-486.1840784028468,82.25233557429313,-386.5388988715498,-169060.13122512776
1.0062305898749055,0.0,0.0,0.0,1.118033988749895,0.0,0.0,0.0,0.7999999999999999,-19735.509823992565,7.419973472789204,-7.599633626495662,8.24444973324174,33671.28034898943,-101.39594344518594,-6.042174044799437,-72.5530076040899,-139862.64943528615
0.85,0.0,0.0,0.0,0.9761870601839527,0.0,0.0,0.0,0.9761870601839527,-166271.67287490252,631.6990578731616,340.9336926642354,725.4781206598252,-74207.72056843965,-449.3884418556214,391.5471077317887,-449.3884536028966,-65754.98309807651
1.2298373876248845,0.0,0.0,0.0,1.0062305898749055,0.0,0.0,0.0,0.7999999999999999,105837.9761394365,-324.38259476175784,-190.72233034197848,-265.4039435500518,13426.911273649856,34.0975214559888,-124.06344753957065,27.109111938144693,-107883.40771504265
1.0062305898749055,0.0,0.0,0.0,1.2298373876248845,0.0,0.0,0.0,0.7999999999999999,10893.662273029766,-233.17256123866184,-141.73571336917408,-284.9886809444756,101868.76344847083,188.7901190734936,-112.68646607376155,122.80655709189618,-111106.01358516891
1.118033988749895,0.0,0.0,0.0,1.0062305898749055,0.0,0.0,0.0,0.7999999999999999,34747.257708474004,-21.009276073006315,-66.72013704699913,-18.908346528868705,-17166.47881033112,-191.98802393610214,-47.7410496432075,-152.63938661761298,-138073.8848805281
