F11,F12,F13,F21,F22,F23,F31,F32,F33,P11,P12,P13,P21,P22,P23,P31,P32,P33
1.05,0.0,0.0,0.0,1.1222850838908132,0.0,0.0,0.0,1.1222850838908132,158783.91115946468,-976.6168643666861,2331.1015107973108,-1043.8500984133304,184957.5170198356,193.6810241877253,2491.581416667537,193.6811179296829,161343.02159346687
0.8295150620062532,0.0,0.0,0.0,0.8295150620062532,0.0,0.0,0.0,1.05,-274157.9790242173,2386.279471785612,-3565.547787352351,2386.2794715337523,-271191.0849930581,557.1787813663055,-4513.26965275041,705.2767563658962,-84229.41291560579
1.1,0.0,0.0,0.0,0.9534625892455922,0.0,0.0,0.0,0.9534625892455922,54251.44350179367,-265.9083379917709,693.9117452163844,-230.48514289711747,-24016.1432322489,-108.67318694579987,601.4717178894713,-108.6731934012764,-21143.89912784996
1.0490925784196732,0.0,0.0,0.0,1.05,0.0,0.0,0.0,1.0490925784196732,90099.95256575472,-623.5916441288141,1427.011323268382,-624.1310252152566,89876.11241541227,111.84781881022325,1427.0113232715462,111.75115892870568,78205.43682855707
0.9027075674773932,0.0,0.0,0.0,0.9027075674773932,0.0,0.0,0.0,1.05,-135295.40768365242,1147.7697694651101,-1599.795581134775,1147.7697694403566,-133878.9666031354,222.58431173692813,-1860.8300414417188,258.9028116374699,-33362.889298060596
1.1222850838908132,0.0,0.0,0.0,1.05,0.0,0.0,0.0,1.1222850838908132,186416.9451014274,-1144.5352125841591,2923.9270955280867,-1070.8170417842077,158139.18880961012,193.90055406943557,2923.927128514524,207.24932915662825,161348.9857639622
1.1,0.0,0.0,0.0,0.8819528950521729,0.0,0.0,0.0,0.8819528950521729,-900.1354002723152,406.4475135608265,-652.6208538245569,325.8796012324109,-140424.5588395018,-313.84523476178066,-523.255319457351,-313.84523500431897,-123629.47434666107
0.9534625892455922,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.9534625892455922,-24725.94848444371,-55.652599522558205,-732.8098247393443,-64.20584021203223,53083.43038106114,-123.38210578462814,-732.8098227778153,-106.94565533357465,-21278.83855920254
1.0490925784196732,0.0,0.0,0.0,1.0490925784196732,0.0,0.0,0.0,1.05,90046.61057248714,-622.2738806771869,1431.0753066751731,-622.2738808437666,89415.99015855588,113.30743802479975,1432.313127480335,113.40544449816905,78510.58282425109
1.1,0.0,0.0,0.0,0.8104432008587534,0.0,0.0,0.0,0.8104432008587534,-51931.32137965319,1287.5729844934983,-2392.8546645409265,948.6407085357689,-275795.8648756508,-429.46790117447904,-1762.9753214602915,-429.46810179547117,-242539.3417312343
1.1222850838908132,0.0,0.0,0.0,1.1222850838908132,0.0,0.0,0.0,1.05,191221.14382122655,-1198.857259810016,2655.8595874890048,-1198.8573412686487,189775.53664414203,122.73460928833927,2484.7987648005014,114.82948336579624,142459.7437479501
